place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJnyIruV_j2S0RnurBImAySUs,Pantai e Kasoghi,"Pantai e Kasoghi pantai terdekat dari pusat kota sumenep, perpaduan pantai dan mangrove",,734,4.2,"Name: Pantai Sembilan Sumenep
Link: https://www.google.com/maps/search/Pantai+Sembilan+Sumenep/@-7.1751703,113.9218159?authuser=0&hl=id&entry=ttu
Reviews: 2614 reviews

Name: Pantai Keris
Link: https://www.google.com/maps/search/Pantai+Keris/@-7.0456191,113.9593936?authuser=0&hl=id&entry=ttu
Reviews: 26 reviews

Name: Essang Beach
Link: https://www.google.com/maps/search/Essang+Beach/@-7.1058622,114.01520099999999?authuser=0&hl=id&entry=ttu
Reviews: 3 reviews

Name: Pantai bherekai
Link: https://www.google.com/maps/search/Pantai+bherekai/@-7.179395599999999,113.9146604?authuser=0&hl=id&entry=ttu
Reviews: 2 reviews

Name: Gang Pantai e Kasoghi
Link: https://www.google.com/maps/search/Gang+Pantai+e+Kasoghi/@-7.1082206999999995,113.8820482?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",,0856-3366-391,,Pantai e Kasoghi (Pemilik),https://www.google.com/maps/contrib/105425846511747468085,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npwzUMIp54sRbdqveN8JlknUn4JpenOOG1ZHU-TMTUSsKMqDX5Rw_Xnxc68yVAinmWzQElf_4QhjFpa5WKbIc1JGswkvoP4hRT1Q4RnSMNGnoROt8VZ6BKgGBCHYxy0wbrzZ6vuWQ=s1024,Tujuan Wisata,Tujuan Wisata,07.00-21.00,,Open All Days,"Nonggunong, Tanjung, Kec. Saronggi, Kabupaten Sumenep, Jawa Timur 69467","tiket, mangrove, jembatan, santai, kebersihannya, area, gazebo, lampu, bambu, senja",https://www.google.com/maps/place/Pantai+e+Kasoghi/data=!4m7!3m6!1s0x2dd9e35fb92b229f:0x4b49326022c1ea9e!8m2!3d-7.104929!4d113.8875284!16s%2Fg%2F11k0y5d39g!19sChIJnyIruV_j2S0RnurBImAySUs?authuser=0&hl=id&rclk=1,beaches in sumenep
ChIJZ5JFGr1b1y0Rdezydn78QgA,Sahara Beach,,,0,0,"Name: Pantai e Kasoghi
Link: https://www.google.com/maps/search/Pantai+e+Kasoghi/@-7.104928999999999,113.8875284?authuser=0&hl=id&entry=ttu
Reviews: 734 reviews

Name: Pantai Soro'
Link: https://www.google.com/maps/search/Pantai+Soro'/@-7.1883939,113.8905041?authuser=0&hl=id&entry=ttu
Reviews: 7 reviews

Name: Essang Beach
Link: https://www.google.com/maps/search/Essang+Beach/@-7.1058622,114.01520099999999?authuser=0&hl=id&entry=ttu
Reviews: 3 reviews

Name: Pantai bherekai
Link: https://www.google.com/maps/search/Pantai+bherekai/@-7.179395599999999,113.9146604?authuser=0&hl=id&entry=ttu
Reviews: 2 reviews

Name: CHORA BEACH
Link: https://www.google.com/maps/search/CHORA+BEACH/@-7.2042666,113.92030330000001?authuser=0&hl=id&entry=ttu
Reviews: 1 reviews",,,1,Sahara Beach (Pemilik),,,Tujuan Wisata,Tujuan Wisata,Buka 24 jam,,Open All Days,"QVQP+MFC Pantai sahara, Bundan Lao, Galis, Kec. Giligenteng, Kabupaten Sumenep, Jawa Timur 69482",,https://www.google.com/maps/place/Sahara+Beach/data=!4m7!3m6!1s0x2dd75bbd1a459267:0x42fc7e76f2ec75!8m2!3d-7.2108047!4d113.8861515!16s%2Fg%2F11p5rhdkrv!19sChIJZ5JFGr1b1y0Rdezydn78QgA?authuser=0&hl=id&rclk=1,beaches in sumenep
ChIJLzpA0G3x2S0RIVJYuXgyBcg,Pantai Cora / Cora Beach,,,9,4.8,,http://jangkong.blogdesa.net/,,,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrhdFP1Bu4bkYhTO_4qsQme5zKOO7dPWjThbOsQHvUir9zHiA_yYR0Z-befgjoDaNIbhJJJcQjQilopS4K3sLdBTLtVyfVIuWELsmHZ0gkP64epXPtUTXSERU1ooienfBtVBVh8Ow=s1024,Pantai,Pantai,,,Open All Days,"Jangkong, Kec. Batang Batang, Kabupaten Sumenep, Jawa Timur 69473",,https://www.google.com/maps/place/Pantai+Cora+%2F+Cora+Beach/data=!4m7!3m6!1s0x2dd9f16dd0403a2f:0xc8053278b9585221!8m2!3d-6.8953056!4d114.0154474!16s%2Fg%2F11g9nl_6q6!19sChIJLzpA0G3x2S0RIVJYuXgyBcg?authuser=0&hl=id&rclk=1,beaches in sumenep
ChIJD6sJHgDh2S0RuGClxPWsp-s,LIBILIAN BEACH,,,1,5,"Name: Pantai Matahari Lobuk
Link: https://www.google.com/maps/search/Pantai+Matahari+Lobuk/@-7.1313873999999995,113.8141802?authuser=0&hl=id&entry=ttu
Reviews: 137 reviews

Name: Pantai Toragan
Link: https://www.google.com/maps/search/Pantai+Toragan/@-7.126682499999999,113.8004332?authuser=0&hl=id&entry=ttu
Reviews: 12 reviews

Name: Pandan Ambunten Beach
Link: https://www.google.com/maps/search/Pandan+Ambunten+Beach/@-6.887181,113.7262171?authuser=0&hl=id&entry=ttu
Reviews: 3 reviews

Name: Sahara Beach
Link: https://www.google.com/maps/search/Sahara+Beach/@-7.2108047,113.8861515?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: Lubang buaya
Link: https://www.google.com/maps/search/Lubang+buaya/@-7.0763191,113.8029913?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",,,1,LIBILIAN BEACH (Pemilik),,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq1-uL1wN5GkDn6TwWAkVVOWHNKiptviSNLWQAX2VHZ1eAlr6uvPN05-AqhT8GlfFgQtrMrdkiHR4MA0rLhzURHWBcT3AYTX4fVg4oT_fs8BCHmax7jR3ZmgNmzwjsTV80DCXYT1ATdC6jf=s1024,Tujuan Wisata,Tujuan Wisata,Buka 24 jam,,Open All Days,"VQGM+5G, Aengdake, Kabupaten Sumenep, Jawa Timur",,https://www.google.com/maps/place/LIBILIAN+BEACH/data=!4m7!3m6!1s0x2dd9e1001e09ab0f:0xeba7acf5c4a560b8!8m2!3d-7.124558!4d113.783858!16s%2Fg%2F11x00_k8cs!19sChIJD6sJHgDh2S0RuGClxPWsp-s?authuser=0&hl=id&rclk=1,beaches in sumenep
ChIJTxWwEtpb1y0R0bFtDhAUuRM,Pantai sahara,,,7,4.1,,,,,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqBsuMtk5ZxkjN2JWr4QOL5pZvYTOKx9r-asDxQ84PBAmChmJmMMW32hnN8CDSKZp2VDHjQW0E-QOl-y6-WHGd-TPLEKLQTb8XfuGE92b__qNCG4gpLKFIsY6k0ztZGzcoYgBo=s1024,Pantai,Pantai,,,Open All Days,"Bundan Lao, Galis, Kec. Giligenteng, Kabupaten Sumenep, Jawa Timur 69482",,https://www.google.com/maps/place/Pantai+sahara/data=!4m7!3m6!1s0x2dd75bda12b0154f:0x13b914100e6db1d1!8m2!3d-7.211143!4d113.89337!16s%2Fg%2F11c2nht419!19sChIJTxWwEtpb1y0R0bFtDhAUuRM?authuser=0&hl=id&rclk=1,beaches in sumenep
ChIJ_ydkzAVn1y0RwVdYz_oaRQg,Pantai Bidadari,,,15,3.5,,,,,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noZHv3JVpy3pnaj4cVK7evK5qhgNvDJvdZu1n_yyYz_aoXepsErNlK_At87I007QmPrbuI8APCF6OjqjMhsQQXm6Gb6x4_BvcVJzwaHlwrX67lmpWDqf7UMGvYKsfthm7YgaDnu=s1024,Pantai,Pantai,,,Open All Days,"Bangselok, Kotasumenep, Kabupaten Sumenep, Jawa Timur",,https://www.google.com/maps/place/Pantai+Bidadari/data=!4m7!3m6!1s0x2dd76705cc6427ff:0x8451afacf5857c1!8m2!3d-7.2483099!4d113.7248244!16s%2Fg%2F11dx91gv6_!19sChIJ_ydkzAVn1y0RwVdYz_oaRQg?authuser=0&hl=id&rclk=1,beaches in sumenep
ChIJWZm-rm1Z1y0RvsJARvRG3UI,PANTAI BATU SOROK,,,3,3.3,,,,,,,,Pantai,Pantai,,,Open All Days,"Aenganyar, Kec. Giligenteng, Kabupaten Sumenep, Jawa Timur 69482",,https://www.google.com/maps/place/PANTAI+BATU+SOROK/data=!4m7!3m6!1s0x2dd7596daebe9959:0x42dd46f44640c2be!8m2!3d-7.1879438!4d113.8916346!16s%2Fg%2F11hcjrkbbv!19sChIJWZm-rm1Z1y0RvsJARvRG3UI?authuser=0&hl=id&rclk=1,beaches in sumenep
ChIJRW1GuUP92S0RNlAIpr_NweU,Pantai Keris,,,26,4.7,"Name: Pantai Ponjuk Padike
Link: https://www.google.com/maps/search/Pantai+Ponjuk+Padike/@-7.0895399999999995,113.941496?authuser=0&hl=id&entry=ttu
Reviews: 122 reviews

Name: TUGU KERIS
Link: https://www.google.com/maps/search/TUGU+KERIS/@-7.005646199999999,113.85443040000001?authuser=0&hl=id&entry=ttu
Reviews: 3 reviews

Name: Monumen Kota Keris
Link: https://www.google.com/maps/search/Monumen+Kota+Keris/@-7.026529900000001,113.8545283?authuser=0&hl=id&entry=ttu
Reviews: 3 reviews

Name: Pantai bherekai
Link: https://www.google.com/maps/search/Pantai+bherekai/@-7.179395599999999,113.9146604?authuser=0&hl=id&entry=ttu
Reviews: 2 reviews

Name: Ariek Keris Kamardikan
Link: https://www.google.com/maps/search/Ariek+Keris+Kamardikan/@-7.0819874,113.7995062?authuser=0&hl=id&entry=ttu
Reviews: 2 reviews",,,1,Pantai Keris (Pemilik),,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqIFdX5tuaJoDlPThB787nLmQE9O77-gcOu-EbDG_4-s29lG7azO73kGs-Y3f2lKG3rR3cvP8HYplY9nYIu5uAQytaalXdVdfNd1y8SpcOLzPz5cvdMtlYqKYsnWU4X5DA-SiNQ=s1024,Tujuan Wisata,Tujuan Wisata,Buka 24 jam,,Open All Days,"XX35+QQ2, Gersik Putih, Kec. Gapura, Kabupaten Sumenep, Jawa Timur","pemandangan, pantainya",https://www.google.com/maps/place/Pantai+Keris/data=!4m7!3m6!1s0x2dd9fd43b9466d45:0xe5c1cdbfa6085036!8m2!3d-7.0456191!4d113.9593936!16s%2Fg%2F11jj62bn2y!19sChIJRW1GuUP92S0RNlAIpr_NweU?authuser=0&hl=id&rclk=1,beaches in sumenep
ChIJF5AZYSDy2S0RN_jTLPNsxFI,Pantai Badur Batu Putih,,,130,4.3,"Name: Pantai Badur
Link: https://www.google.com/maps/search/Pantai+Badur/@-6.8791953999999995,113.97804269999999?authuser=0&hl=id&entry=ttu
Reviews: 168 reviews

Name: Wisata Batu Putih
Link: https://www.google.com/maps/search/Wisata+Batu+Putih/@-6.870362200000001,113.9243001?authuser=0&hl=id&entry=ttu
Reviews: 139 reviews

Name: Pantai Ruba
Link: https://www.google.com/maps/search/Pantai+Ruba/@-6.8858548,113.7625379?authuser=0&hl=id&entry=ttu
Reviews: 25 reviews

Name: Rumah Moh.Ali Riyan
Link: https://www.google.com/maps/search/Rumah+Moh.Ali+Riyan/@-6.907782699999999,114.0358386?authuser=0&hl=id&entry=ttu
Reviews: 6 reviews

Name: Pantai Galung (Galung Beach)
Link: https://www.google.com/maps/search/Pantai+Galung+(Galung+Beach)/@-6.889103899999999,114.00343579999999?authuser=0&hl=id&entry=ttu
Reviews: 3 reviews",,,1,Pantai Badur Batu Putih (Pemilik),,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npYKc1p2hbPO9VQt3eUCVlU-h4ZRd6D4QrB-nqJxfpcvaZdzU6ZcjQ2X3oOBB8r-3xzMxpK5InbXt7sArowO4JmdFmUB83eY9iFU_JoXFNEBRi5WJ2dFruX6Z5jkmPQ3WOo3Omn=s1024,Tujuan Wisata,Tujuan Wisata,Buka 24 jam,,Open All Days,"4X9J+P36, Unnamed Rd, Muraan, Badur, Kec. Batuputih, Kabupaten Sumenep, Jawa Timur 69453","air tawar, sungai, sumber, aliran, pemandangan",https://www.google.com/maps/place/Pantai+Badur+Batu+Putih/data=!4m7!3m6!1s0x2dd9f22061199017:0x52c46cf32cd3f837!8m2!3d-6.8807016!4d113.9801519!16s%2Fg%2F11cn3gvcnl!19sChIJF5AZYSDy2S0RN_jTLPNsxFI?authuser=0&hl=id&rclk=1,beaches in sumenep
ChIJ8REA865g1y0Rlr_-gAoE2O4,Pantai Beringin,,,26,4.6,,,,,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrXNPAkBO1-byBN1fzTSMVQVN8toFAL1QfwqkMPMCWjzRvXua67dZdnHx1Jk2JWSwSoNR2NIsIRT1K2_GPNMTGXw-BqXgWRs_Uko_py65FU0Ro8BUGvH13XAqWcPS4L9aSDEoe6QqkMkaM0=s1024,Pantai,Pantai,,,Open All Days,"Banmaleng, Kec. Giligenteng, Kabupaten Sumenep, Jawa Timur 69482",,https://www.google.com/maps/place/Pantai+Beringin/data=!4m7!3m6!1s0x2dd760aef30011f1:0xeed8040a80febf96!8m2!3d-7.2061509!4d113.7549114!16s%2Fg%2F11g9dgm3j1!19sChIJ8REA865g1y0Rlr_-gAoE2O4?authuser=0&hl=id&rclk=1,beaches in sumenep
ChIJRbYiVvXB2S0RchtWCKLWGZc,Pandan Ambunten Beach,,,3,5,"Name: Pantai galaman
Link: https://www.google.com/maps/search/Pantai+galaman/@-6.8826960999999995,113.6857557?authuser=0&hl=id&entry=ttu
Reviews: 38 reviews

Name: Pantai Ruba
Link: https://www.google.com/maps/search/Pantai+Ruba/@-6.8858548,113.7625379?authuser=0&hl=id&entry=ttu
Reviews: 25 reviews

Name: Paseser Ambunten
Link: https://www.google.com/maps/search/Paseser+Ambunten/@-6.8866501,113.7365372?authuser=0&hl=id&entry=ttu
Reviews: 3 reviews

Name: Pantai
Link: https://www.google.com/maps/search/Pantai/@-6.8866687,113.7365758?authuser=0&hl=id&entry=ttu
Reviews: 2 reviews",,,1,Pandan Ambunten Beach (Pemilik),,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nok7gbAqLuliGev9RMhHzocMKiiC6aJNadbbN8qk2ZRlZGpXw3GYyC6Hr1iVQZIos8FM_8hD5Xqz51YupkHttZj3j34psWg_fqsCOBtHkyCuf_Eezp2JaMNeA5wmilrB_eGuLvH=s1024,Tujuan Wisata,Tujuan Wisata,,,Open All Days,"4P6H+PJ9, Pandan, Ambunten Tengah, Kec. Ambunten, Kabupaten Sumenep, Jawa Timur 69455",parkir,https://www.google.com/maps/place/Pandan+Ambunten+Beach/data=!4m7!3m6!1s0x2dd9c1f55622b645:0x9719d6a208561b72!8m2!3d-6.887181!4d113.7262171!16s%2Fg%2F11ty6z4j6d!19sChIJRbYiVvXB2S0RchtWCKLWGZc?authuser=0&hl=id&rclk=1,beaches in sumenep
ChIJN5VvLARn1y0RpGwmpCNcrJA,Pulau Bidadari,,,17,3.9,,,,,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npcLdTCsSBKH9Tkvj7NtaJSXAqEgaHHNvX8Qxz9Bt54jSU5yti-iXjB3KM9VBGNZAo4mlT1447fTTc4DoN79JnXtlzdacZy-wruIkCq34Whszjpny1DQJF6UzkaPBu1-izhXoteEQ=s1024,Pantai,Pantai,,,Open All Days,"Banmaleng, Kec. Giligenteng, Kabupaten Sumenep, Jawa Timur",penduduknya,https://www.google.com/maps/place/Pulau+Bidadari/data=!4m7!3m6!1s0x2dd767042c6f9537:0x90ac5c23a4266ca4!8m2!3d-7.2488574!4d113.7243687!16s%2Fg%2F11c30rm7w3!19sChIJN5VvLARn1y0RpGwmpCNcrJA?authuser=0&hl=id&rclk=1,beaches in sumenep
ChIJ-Vjbedri2S0RF-sibhMpwp8,Pantai Ponjuk Padike,,,122,4.3,"Name: Pantai Ponjuk Timur
Link: https://www.google.com/maps/search/Pantai+Ponjuk+Timur/@-7.1103616999999995,114.06442820000001?authuser=0&hl=id&entry=ttu
Reviews: 102 reviews

Name: Pantai Keris
Link: https://www.google.com/maps/search/Pantai+Keris/@-7.0456191,113.9593936?authuser=0&hl=id&entry=ttu
Reviews: 26 reviews

Name: Pantai Googsi
Link: https://www.google.com/maps/search/Pantai+Googsi/@-7.0932847,114.0591017?authuser=0&hl=id&entry=ttu
Reviews: 10 reviews

Name: Pantai Dungkek
Link: https://www.google.com/maps/search/Pantai+Dungkek/@-6.9693669,114.1193419?authuser=0&hl=id&entry=ttu
Reviews: 9 reviews",,,1,Pantai Ponjuk Padike (Pemilik),,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noixXI3AgzCrKe5CrC8KKNDaXVRfVCiop67yrRBGcE6FDTB450btinFz7mgHJ6cJKBg1n6cqUByQMeahS5SRhadn-joHUPbcUyLqIRWJqEvI5A5bqJP6fB8-1iuhB3PHQ_uyBEkRg=s1024,Tujuan Wisata,Tujuan Wisata,Buka 24 jam,,Open All Days,"WW6R+5HQ, Tanjung Padike,, Sumur Asin, Padike, Kec. Talango, Kabupaten Sumenep, Jawa Timur 69481","pantainya, sunset, pemandangan, orang, kebersihan, anginnya, sejuk, musim hujan, bibir pantai, luas",https://www.google.com/maps/place/Pantai+Ponjuk+Padike/data=!4m7!3m6!1s0x2dd9e2da79db58f9:0x9fc229136e22eb17!8m2!3d-7.08954!4d113.941496!16s%2Fg%2F11bzs0stqc!19sChIJ-Vjbedri2S0RF-sibhMpwp8?authuser=0&hl=id&rclk=1,beaches in sumenep
ChIJL6cm2Tn72S0ROnHLD4EfsgI,Pantai Bintaro,,,49,4.7,"Name: Pantai Badur Batu Putih
Link: https://www.google.com/maps/search/Pantai+Badur+Batu+Putih/@-6.8807016,113.9801519?authuser=0&hl=id&entry=ttu
Reviews: 130 reviews

Name: Pantai galaman
Link: https://www.google.com/maps/search/Pantai+galaman/@-6.8826960999999995,113.6857557?authuser=0&hl=id&entry=ttu
Reviews: 38 reviews

Name: Pantai Slopeng
Link: https://www.google.com/maps/search/Pantai+Slopeng/@-6.8861095,113.79234299999999?authuser=0&hl=id&entry=ttu
Reviews: 30 reviews

Name: Pantai Keris
Link: https://www.google.com/maps/search/Pantai+Keris/@-7.0456191,113.9593936?authuser=0&hl=id&entry=ttu
Reviews: 26 reviews

Name: Pantai Toragan
Link: https://www.google.com/maps/search/Pantai+Toragan/@-7.126682499999999,113.8004332?authuser=0&hl=id&entry=ttu
Reviews: 12 reviews",,,1,Pantai Bintaro (Pemilik),,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr4NCLVXPgPZY4KiA2GePbFTnfe28mE-rkbxdiY5ZC4kgejPm1zhLsEK99aodkE8dL29T3ro58nIVUDh9shnmyLoJlJ94mgV6UxPKW6-A-M83uAPlslKs5Df8X507CNpusUlIif=s1024,Tujuan Wisata,Tujuan Wisata,,,Open All Days,"XXRW+C5H, Unnamed Road, Bintaro, Longos, Kec. Gapura, Kabupaten Sumenep, Jawa Timur 69472","ikan, angin, pagi",https://www.google.com/maps/place/Pantai+Bintaro/data=!4m7!3m6!1s0x2dd9fb39d926a72f:0x2b21f810fcb713a!8m2!3d-7.0089275!4d113.9954745!16s%2Fg%2F11rgfrrl5z!19sChIJL6cm2Tn72S0ROnHLD4EfsgI?authuser=0&hl=id&rclk=1,beaches in sumenep
ChIJY-_w9QXy2S0R6DA-MC18FnY,RHS,,,3,4.3,,,,,,,,Pantai,Pantai,,,Open All Days,"Tambaraan, Dang-gedang, Kec. Batuputih, Kabupaten Sumenep, Jawa Timur 69453",,https://www.google.com/maps/place/RHS/data=!4m7!3m6!1s0x2dd9f205f5f0ef63:0x76167c2d303e30e8!8m2!3d-6.8728822!4d113.9607646!16s%2Fg%2F11fxb5zvxn!19sChIJY-_w9QXy2S0R6DA-MC18FnY?authuser=0&hl=id&rclk=1,beaches in sumenep
ChIJhSbq6w3s2S0RolhhXWvP8cU,Pantai Badur,,,168,4.6,"Name: Wisata Batu Putih
Link: https://www.google.com/maps/search/Wisata+Batu+Putih/@-6.870362200000001,113.9243001?authuser=0&hl=id&entry=ttu
Reviews: 139 reviews

Name: Pantai Badur Batu Putih
Link: https://www.google.com/maps/search/Pantai+Badur+Batu+Putih/@-6.8807016,113.9801519?authuser=0&hl=id&entry=ttu
Reviews: 130 reviews

Name: Rumah Moh.Ali Riyan
Link: https://www.google.com/maps/search/Rumah+Moh.Ali+Riyan/@-6.907782699999999,114.0358386?authuser=0&hl=id&entry=ttu
Reviews: 6 reviews

Name: Pantai Galung (Galung Beach)
Link: https://www.google.com/maps/search/Pantai+Galung+(Galung+Beach)/@-6.889103899999999,114.00343579999999?authuser=0&hl=id&entry=ttu
Reviews: 3 reviews

Name: Pantai Galung Juruan Daya
Link: https://www.google.com/maps/search/Pantai+Galung+Juruan+Daya/@-6.895840199999999,113.99527889999999?authuser=0&hl=id&entry=ttu
Reviews: 2 reviews",,,1,Pantai Badur (Pemilik),,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np5C0iQZ_3GXe_tT6AHnJ0uTRMp35d-rWrpUkffNRlwIBtfl9QDeDZTWG8jImzGZGACjqaDffMrhzEDKOgVIJOExGjPftAwzhKzs7K3lO7q6ke7llKVEMZIay2b54r4RfeYIw0=s1024,Tujuan Wisata,Tujuan Wisata,Buka 24 jam,,Open All Days,"4XCH+86F, Sergang, Kec. Batuputih, Kabupaten Sumenep, Jawa Timur 69454","pantainya, air tawar, muara, kebersihan, hujan, parkir",https://www.google.com/maps/place/Pantai+Badur/data=!4m7!3m6!1s0x2dd9ec0debea2685:0xc5f1cf6b5d6158a2!8m2!3d-6.8791954!4d113.9780427!16s%2Fg%2F11dxb24px_!19sChIJhSbq6w3s2S0RolhhXWvP8cU?authuser=0&hl=id&rclk=1,beaches in sumenep
ChIJ4TKN3cX92S0R76itCraOhLA,Essang Beach,,,3,5,"Name: Pantai e Kasoghi
Link: https://www.google.com/maps/search/Pantai+e+Kasoghi/@-7.104928999999999,113.8875284?authuser=0&hl=id&entry=ttu
Reviews: 734 reviews

Name: Pantai Googsi
Link: https://www.google.com/maps/search/Pantai+Googsi/@-7.0932847,114.0591017?authuser=0&hl=id&entry=ttu
Reviews: 10 reviews

Name: Pantai Aengkembang
Link: https://www.google.com/maps/search/Pantai+Aengkembang/@-7.205992600000001,113.9184185?authuser=0&hl=id&entry=ttu
Reviews: 3 reviews

Name: Pantai so'ongan
Link: https://www.google.com/maps/search/Pantai+so'ongan/@-6.9800799,114.0935956?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: Sahara Beach
Link: https://www.google.com/maps/search/Sahara+Beach/@-7.2108047,113.8861515?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",,,1,Essang Beach (Pemilik),,https://lh3.googleusercontent.com/gps-cs-s/AC9h4norlBhewSbg4yOCCbmRep_PVejiMdQU6hX99w6o9AXPaISpxcUebZUZrqFmMQkqEiH57l_eCYtsfYzMlXBF3NRHxO3WfxrcPXzDW-SxWSiOGPbJA4IluGWJQJpUIvE2f1MgJQiIDw=s1024,Tujuan Wisata,Tujuan Wisata,,,Open All Days,"V2V8+M34, Essang Pasisir, Essang, Kec. Talango, Kabupaten Sumenep, Jawa Timur 69481",,https://www.google.com/maps/place/Essang+Beach/data=!4m7!3m6!1s0x2dd9fdc5dd8d32e1:0xb0848eb60aada8ef!8m2!3d-7.1058622!4d114.015201!16s%2Fg%2F11twsm5cq8!19sChIJ4TKN3cX92S0R76itCraOhLA?authuser=0&hl=id&rclk=1,beaches in sumenep
ChIJVRVxa51Q1y0Rj8tFs0ZLXgY,Pantai Kahuripan Gili Genting,Wisata alam,,258,4.6,"Name: Pantai Sembilan Sumenep
Link: https://www.google.com/maps/search/Pantai+Sembilan+Sumenep/@-7.1751703,113.9218159?authuser=0&hl=id&entry=ttu
Reviews: 2614 reviews

Name: Pantai Toroto
Link: https://www.google.com/maps/search/Pantai+Toroto/@-7.2235694,113.94318709999999?authuser=0&hl=id&entry=ttu
Reviews: 10 reviews

Name: Pantai Pasir Panjang
Link: https://www.google.com/maps/search/Pantai+Pasir+Panjang/@-7.227428300000001,113.9540644?authuser=0&hl=id&entry=ttu
Reviews: 3 reviews

Name: Ujung kahuripan ( co'co')
Link: https://www.google.com/maps/search/Ujung+kahuripan+(+co'co')/@-7.232347,113.95460349999999?authuser=0&hl=id&entry=ttu
Reviews: 1 reviews

Name: Pantai Bringsang
Link: https://www.google.com/maps/search/Pantai+Bringsang/@-7.194999999999999,113.91611110000001?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",,0878-5055-5051,,Pantai Kahuripan Gili Genting (Pemilik),https://www.google.com/maps/contrib/113765796803372162848,https://lh3.googleusercontent.com/p/AF1QipOa7ge5KSKqJBDvG7olr1IJkcBiPfKmGpED8F9y=s1024,Paviliun Pantai,Paviliun Pantai,08.00-00.00,,Open All Days,"Kahuripan, Sawah, Gedugan, Kec. Giligenteng, Kabupaten Sumenep, Jawa Timur 69482","pemandangan, keindahan, wisata, pulau, camping, motor, tebing, sunrise, pantai pribadi, foto",https://www.google.com/maps/place/Pantai+Kahuripan+Gili+Genting/data=!4m7!3m6!1s0x2dd7509d6b711555:0x65e4b46b345cb8f!8m2!3d-7.2294505!4d113.9545396!16s%2Fg%2F11bycj4z26!19sChIJVRVxa51Q1y0Rj8tFs0ZLXgY?authuser=0&hl=id&rclk=1,beaches in sumenep
ChIJ2yjOFADx2S0RmI5FODRJha4,Pantai Galung (Galung Beach),,,3,5,"Name: Pantai Wisata Lombang
Link: https://www.google.com/maps/search/Pantai+Wisata+Lombang/@-6.9187904,114.06446349999999?authuser=0&hl=id&entry=ttu
Reviews: 153 reviews

Name: Pantai Slopeng
Link: https://www.google.com/maps/search/Pantai+Slopeng/@-6.8861095,113.79234299999999?authuser=0&hl=id&entry=ttu
Reviews: 30 reviews

Name: Rumah Moh.Ali Riyan
Link: https://www.google.com/maps/search/Rumah+Moh.Ali+Riyan/@-6.907782699999999,114.0358386?authuser=0&hl=id&entry=ttu
Reviews: 6 reviews

Name: Pantai Galung Juruan Daya
Link: https://www.google.com/maps/search/Pantai+Galung+Juruan+Daya/@-6.895840199999999,113.99527889999999?authuser=0&hl=id&entry=ttu
Reviews: 2 reviews",,,1,Pantai Galung (Galung Beach) (Pemilik),,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nreq9SoL1Z5KFJlwb9MUqL1a6rgDjilCQNO-rsDqKpWEYG1Qqj-Mpf9H6Nbp0NR2t7LCOzBnFp9tQafDTyX5nZTYjzaHL9t-6sDb44XCLtPxkvSZ7huAJLvi3Maxm86XAZTJJoS=s1024,Tujuan Wisata,Tujuan Wisata,Buka 24 jam,,Open All Days,"4263+993, Jurang Laok, Juruan Daya, Batu Putih, Kabupaten Sumenep, Jawa Timur 69453",pasirnya,https://www.google.com/maps/place/Pantai+Galung+%28Galung+Beach%29/data=!4m7!3m6!1s0x2dd9f10014ce28db:0xae85493438458e98!8m2!3d-6.8891039!4d114.0034358!16s%2Fg%2F11w9lcnhw0!19sChIJ2yjOFADx2S0RmI5FODRJha4?authuser=0&hl=id&rclk=1,beaches in sumenep
